ID;Status;Type;Lenght;Managed by;Municipality;Google Maps;Geographical coordinates;Geo Shape
1744;active;;;Etterbeek;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.837750318358985%2C4.384166323870541;50.837750318358985, 4.384166323870541;"{""coordinates"": [4.384166323870541, 50.837750318358985], ""type"": ""Point""}"
1746;active;;;Etterbeek;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.828195808558014%2C4.382388419220739;50.828195808558014, 4.382388419220739;"{""coordinates"": [4.382388419220739, 50.828195808558014], ""type"": ""Point""}"
1755;project;;;Evere;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86445327713394%2C4.40743164916226;50.86445327713394, 4.40743164916226;"{""coordinates"": [4.40743164916226, 50.86445327713394], ""type"": ""Point""}"
1766;project;;;Evere;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87405997027797%2C4.393665525367258;50.87405997027797, 4.393665525367258;"{""coordinates"": [4.393665525367258, 50.87405997027797], ""type"": ""Point""}"
1767;active;;;Evere;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.879954586948436%2C4.4006170066926416;50.879954586948436, 4.4006170066926416;"{""coordinates"": [4.400617006692642, 50.879954586948436], ""type"": ""Point""}"
1777;active;;;Evere;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87354838747664%2C4.4095418597800355;50.87354838747664, 4.4095418597800355;"{""coordinates"": [4.409541859780036, 50.87354838747664], ""type"": ""Point""}"
1778;active;;;Evere;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86772874217015%2C4.406717908204332;50.86772874217015, 4.406717908204332;"{""coordinates"": [4.406717908204332, 50.86772874217015], ""type"": ""Point""}"
1785;project;Trottoir;4.0;Evere;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85964900179905%2C4.405072842263569;50.85964900179905, 4.405072842263569;"{""coordinates"": [4.405072842263569, 50.85964900179905], ""type"": ""Point""}"
1788;project;trottoir;4.0;Evere;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85505117346284%2C4.415577511787798;50.85505117346284, 4.415577511787798;"{""coordinates"": [4.415577511787798, 50.85505117346284], ""type"": ""Point""}"
1789;active;;5.0;Forest;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81673551379422%2C4.335811480724896;50.81673551379422, 4.335811480724896;"{""coordinates"": [4.335811480724896, 50.81673551379422], ""type"": ""Point""}"
1791;active;;5.0;Forest;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.82017758221604%2C4.3307537729307315;50.82017758221604, 4.3307537729307315;"{""coordinates"": [4.330753772930731, 50.82017758221604], ""type"": ""Point""}"
1802;active;;5.0;Forest;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81126515600657%2C4.326391613585919;50.81126515600657, 4.326391613585919;"{""coordinates"": [4.326391613585919, 50.81126515600657], ""type"": ""Point""}"
1806;active;;5.0;Forest;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.8152197246624%2C4.341497881124546;50.8152197246624, 4.341497881124546;"{""coordinates"": [4.341497881124546, 50.8152197246624], ""type"": ""Point""}"
1818;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86702781635547%2C4.330194684962516;50.86702781635547, 4.330194684962516;"{""coordinates"": [4.330194684962516, 50.86702781635547], ""type"": ""Point""}"
1825;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87359641768121%2C4.337139980971217;50.87359641768121, 4.337139980971217;"{""coordinates"": [4.337139980971217, 50.87359641768121], ""type"": ""Point""}"
1827;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87593576333804%2C4.3372488315432856;50.87593576333804, 4.3372488315432856;"{""coordinates"": [4.337248831543286, 50.87593576333804], ""type"": ""Point""}"
1828;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.877778460845605%2C4.3374193467174935;50.877778460845605, 4.3374193467174935;"{""coordinates"": [4.337419346717494, 50.877778460845605], ""type"": ""Point""}"
1831;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87471048805023%2C4.331260110197533;50.87471048805023, 4.331260110197533;"{""coordinates"": [4.331260110197533, 50.87471048805023], ""type"": ""Point""}"
1835;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.878302549512235%2C4.329540031042936;50.878302549512235, 4.329540031042936;"{""coordinates"": [4.329540031042936, 50.878302549512235], ""type"": ""Point""}"
1836;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.88026589283757%2C4.32946482150687;50.88026589283757, 4.32946482150687;"{""coordinates"": [4.32946482150687, 50.88026589283757], ""type"": ""Point""}"
1843;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.876107655169044%2C4.324583120342587;50.876107655169044, 4.324583120342587;"{""coordinates"": [4.324583120342587, 50.876107655169044], ""type"": ""Point""}"
1852;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.890072315986295%2C4.318362807272942;50.890072315986295, 4.318362807272942;"{""coordinates"": [4.318362807272942, 50.890072315986295], ""type"": ""Point""}"
1858;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.884111602148934%2C4.319256484052362;50.884111602148934, 4.319256484052362;"{""coordinates"": [4.319256484052362, 50.884111602148934], ""type"": ""Point""}"
1860;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.888152044059126%2C4.327683030782156;50.888152044059126, 4.327683030782156;"{""coordinates"": [4.327683030782156, 50.888152044059126], ""type"": ""Point""}"
1861;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.88899735221199%2C4.326707247060762;50.88899735221199, 4.326707247060762;"{""coordinates"": [4.326707247060762, 50.88899735221199], ""type"": ""Point""}"
1864;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.89277262072564%2C4.3211833456597315;50.89277262072564, 4.3211833456597315;"{""coordinates"": [4.321183345659732, 50.89277262072564], ""type"": ""Point""}"
1867;active;;;Jette;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.89076409362884%2C4.3236985781323005;50.89076409362884, 4.3236985781323005;"{""coordinates"": [4.323698578132301, 50.89076409362884], ""type"": ""Point""}"
1882;project;;;Saint-Josse;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85398380832083%2C4.372794774294558;50.85398380832083, 4.372794774294558;"{""coordinates"": [4.372794774294558, 50.85398380832083], ""type"": ""Point""}"
1883;active;;;Saint-Josse;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.852818992026215%2C4.37863414819253;50.852818992026215, 4.37863414819253;"{""coordinates"": [4.37863414819253, 50.852818992026215], ""type"": ""Point""}"
1889;project;;;Saint-Josse;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85569433483502%2C4.3584798274088286;50.85569433483502, 4.3584798274088286;"{""coordinates"": [4.358479827408829, 50.85569433483502], ""type"": ""Point""}"
1892;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.852858267404564%2C4.395113109582987;50.852858267404564, 4.395113109582987;"{""coordinates"": [4.395113109582987, 50.852858267404564], ""type"": ""Point""}"
1893;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85182937445906%2C4.390199121941923;50.85182937445906, 4.390199121941923;"{""coordinates"": [4.390199121941923, 50.85182937445906], ""type"": ""Point""}"
1908;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.861630668563%2C4.376117686167893;50.861630668563, 4.376117686167893;"{""coordinates"": [4.376117686167893, 50.861630668563], ""type"": ""Point""}"
1915;project;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.868216606025%2C4.396220694864725;50.868216606025, 4.396220694864725;"{""coordinates"": [4.396220694864725, 50.868216606025], ""type"": ""Point""}"
1917;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85358074853251%2C4.400100070970313;50.85358074853251, 4.400100070970313;"{""coordinates"": [4.400100070970313, 50.85358074853251], ""type"": ""Point""}"
1918;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85517331212397%2C4.4044688872507045;50.85517331212397, 4.4044688872507045;"{""coordinates"": [4.404468887250705, 50.85517331212397], ""type"": ""Point""}"
1922;project;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.8484543935562%2C4.405678893906164;50.8484543935562, 4.405678893906164;"{""coordinates"": [4.405678893906164, 50.8484543935562], ""type"": ""Point""}"
1923;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86883161505089%2C4.392606998356383;50.86883161505089, 4.392606998356383;"{""coordinates"": [4.392606998356383, 50.86883161505089], ""type"": ""Point""}"
1925;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86224161377527%2C4.372602368490655;50.86224161377527, 4.372602368490655;"{""coordinates"": [4.372602368490655, 50.86224161377527], ""type"": ""Point""}"
1928;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86110652005266%2C4.384549847275799;50.86110652005266, 4.384549847275799;"{""coordinates"": [4.384549847275799, 50.86110652005266], ""type"": ""Point""}"
1944;project;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85369945740876%2C4.380663589940836;50.85369945740876, 4.380663589940836;"{""coordinates"": [4.380663589940836, 50.85369945740876], ""type"": ""Point""}"
1948;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86023073888416%2C4.373668386878659;50.86023073888416, 4.373668386878659;"{""coordinates"": [4.373668386878659, 50.86023073888416], ""type"": ""Point""}"
1952;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.867482603462065%2C4.388562859727459;50.867482603462065, 4.388562859727459;"{""coordinates"": [4.388562859727459, 50.867482603462065], ""type"": ""Point""}"
1963;project;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85961512164331%2C4.362752502174957;50.85961512164331, 4.362752502174957;"{""coordinates"": [4.362752502174957, 50.85961512164331], ""type"": ""Point""}"
1965;project;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.860607626344525%2C4.362571777843058;50.860607626344525, 4.362571777843058;"{""coordinates"": [4.362571777843058, 50.860607626344525], ""type"": ""Point""}"
1974;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87509689598066%2C4.378291824454273;50.87509689598066, 4.378291824454273;"{""coordinates"": [4.378291824454273, 50.87509689598066], ""type"": ""Point""}"
1984;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87205731144774%2C4.392167152694583;50.87205731144774, 4.392167152694583;"{""coordinates"": [4.392167152694583, 50.87205731144774], ""type"": ""Point""}"
1987;project;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87446645524733%2C4.386219118797497;50.87446645524733, 4.386219118797497;"{""coordinates"": [4.386219118797497, 50.87446645524733], ""type"": ""Point""}"
1988;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86989199975868%2C4.3773655471814426;50.86989199975868, 4.3773655471814426;"{""coordinates"": [4.377365547181443, 50.86989199975868], ""type"": ""Point""}"
1993;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87088291998584%2C4.369575276155464;50.87088291998584, 4.369575276155464;"{""coordinates"": [4.369575276155464, 50.87088291998584], ""type"": ""Point""}"
1999;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87183935338603%2C4.37563581818694;50.87183935338603, 4.37563581818694;"{""coordinates"": [4.37563581818694, 50.87183935338603], ""type"": ""Point""}"
2003;active;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.865454925987486%2C4.361950130342992;50.865454925987486, 4.361950130342992;"{""coordinates"": [4.361950130342992, 50.865454925987486], ""type"": ""Point""}"
2007;project;;;Schaerbeek;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87394773248564%2C4.387095712974549;50.87394773248564, 4.387095712974549;"{""coordinates"": [4.387095712974549, 50.87394773248564], ""type"": ""Point""}"
2018;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.81246016623534%2C4.403175408882944;50.81246016623534, 4.403175408882944;"{""coordinates"": [4.403175408882944, 50.81246016623534], ""type"": ""Point""}"
2020;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.8131364568391%2C4.396943156272825;50.8131364568391, 4.396943156272825;"{""coordinates"": [4.396943156272825, 50.8131364568391], ""type"": ""Point""}"
2028;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.807239785136396%2C4.412220095327132;50.807239785136396, 4.412220095327132;"{""coordinates"": [4.412220095327132, 50.807239785136396], ""type"": ""Point""}"
2029;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.80639791794213%2C4.4078876034945065;50.80639791794213, 4.4078876034945065;"{""coordinates"": [4.407887603494506, 50.80639791794213], ""type"": ""Point""}"
2030;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.812495906948655%2C4.410336963678464;50.812495906948655, 4.410336963678464;"{""coordinates"": [4.410336963678464, 50.812495906948655], ""type"": ""Point""}"
2045;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.81108576748274%2C4.404378081800691;50.81108576748274, 4.404378081800691;"{""coordinates"": [4.404378081800691, 50.81108576748274], ""type"": ""Point""}"
2046;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.810767725190814%2C4.406912584727807;50.810767725190814, 4.406912584727807;"{""coordinates"": [4.406912584727807, 50.810767725190814], ""type"": ""Point""}"
2054;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.80908743405283%2C4.419662717149197;50.80908743405283, 4.419662717149197;"{""coordinates"": [4.419662717149197, 50.80908743405283], ""type"": ""Point""}"
2057;active;;;Watermael;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.80777861130477%2C4.420224523411536;50.80777861130477, 4.420224523411536;"{""coordinates"": [4.420224523411536, 50.80777861130477], ""type"": ""Point""}"
